,epochs,beta,lr,total_loss,RCE_mol_loss,RCE_prop_loss,KLD_loss,total_loss_te,RCE_mol_loss_te,RCE_prop_loss_te,KLD_loss_te
2166,1,0.02,0.0004245712297348905,31.76434696081913,31.61027480616714,0.0,7.703598427050041,,,,
2167,1,0.02,0.00042447330072200104,34.17980241775513,33.98110628128052,0.0,9.934839069843292,,,,
2168,1,0.02,0.0004243754394409951,37.077717934885335,36.81715097735005,0.0,13.028348492037866,,,,
2169,1,0.02,0.0004242776458138317,35.21588236490886,35.011793518066405,0.0,10.204443232218425,,,,
2170,1,0.02,0.0004241799197625955,34.980975973195044,34.75474916655442,0.0,11.311345988306506,,,,
2171,1,0.02,0.0004240822612094968,34.123594714749245,33.8463385797316,0.0,13.86279530679026,,,,
2172,1,0.02,0.0004239846700768712,34.65677372101815,34.44537402737525,0.0,10.569967823643838,,,,
2173,1,0.02,0.00042388714628717927,35.608580066311745,35.460386214717744,0.0,7.409696148287866,,,,
2174,1,0.02,0.0004237896897630065,33.42563581466675,33.19720792770386,0.0,11.421407222747803,,,,
2175,1,0.02,0.0004236923004270629,34.90837809244792,34.77992553710938,0.0,6.422639465332031,,,,
2176,1,0.02,0.00042359497820218257,36.77888439547631,36.58191213300151,0.0,9.848603771578881,,,,
2177,1,0.02,0.0004234977230113239,33.9988320090554,33.801772608901516,0.0,9.852976770112008,,,,
2178,1,0.02,0.00042340053477756874,36.157408714294434,35.929779052734375,0.0,11.381502747535706,,,,
2179,1,0.02,0.0004233034134241227,32.27815294265747,32.11297416687012,0.0,8.25893223285675,,,,
2180,1,0.02,0.0004232063588743147,36.45857922784214,36.31296618231411,0.0,7.280660958125673,,,,
2181,1,0.02,0.0004231093710515963,35.52546691894531,35.25732766428301,0.0,13.406977376630229,,,,
2182,1,0.02,0.0004230124498795421,36.206356811523435,36.080667114257814,0.0,6.2844890594482425,,,,
2183,1,0.02,0.00042291559528184904,37.021087137858075,36.86077117919922,0.0,8.01580352783203,,,,
2184,1,0.02,0.0004228188071823365,35.61351171033136,35.33927917480469,0.0,13.711596258755389,,,,
2185,1,0.02,0.00042272208550494557,37.21322123209635,36.954691569010414,0.0,12.926500447591145,,,,
2186,1,0.02,0.00042262543017373934,32.684888203938804,32.48720465766059,0.0,9.884182188245985,,,,
2187,1,0.02,0.0004225288411129021,37.94762710045124,37.72847037479795,0.0,10.957813131398169,,,,
2188,1,0.02,0.0004224323182467397,38.84926841998922,38.67800166689116,0.0,8.563326638320397,,,,
2189,1,0.02,0.0004223358614996787,36.678042602539065,36.54691162109375,0.0,6.55655034383138,,,,
2190,1,0.02,0.00042223947079626664,32.97626066207886,32.809415340423584,0.0,8.342262148857117,,,,
2191,1,0.02,0.0004221431460611713,37.117185239438655,36.91032805266204,0.0,10.342856654414424,,,,
2192,1,0.02,0.00042204688721918086,37.562867687594505,37.3623046875,0.0,10.028163417693108,,,,
2193,1,0.02,0.0004219506941952034,32.990450382232666,32.86709403991699,0.0,6.167792975902557,,,,
2194,1,0.02,0.000421854566914267,36.13082201727505,35.86701597016433,0.0,13.190317614325162,,,,
2195,1,0.02,0.0004217585053015188,35.12229624102193,34.99168149886593,0.0,6.5307169268208165,,,,
2196,1,0.02,0.0004216625092822256,34.7310001148897,34.57198692770565,0.0,7.950667886173024,,,,
2197,1,0.02,0.00042156657878177306,35.0602869494208,34.91371575717268,0.0,7.328551325304755,,,,
2198,1,0.02,0.0004214707137256657,35.29165807263605,35.18083559233567,0.0,5.541130723624394,,,,
2199,1,0.02,0.0004213749140395263,35.81496887207031,35.68770294189453,0.0,6.363309160868327,,,,
2200,1,0.02,0.00042127917964909637,34.99969236312374,34.876154253559726,0.0,6.176902894050844,,,,
2201,1,0.02,0.00042118351048023496,31.168778852982953,30.9094501842152,0.0,12.966438409053918,,,,
2202,1,0.02,0.00042108790645891927,36.51476103683998,36.34576942180765,0.0,8.449583777065936,,,,
2203,1,0.02,0.000420992367511244,33.77504873275757,33.49361848831177,0.0,14.071508765220642,,,,
2204,1,0.02,0.0004208968935634212,32.32064280790441,32.08752082375919,0.0,11.656110202564912,,,,
2205,1,0.02,0.0004208014845417798,35.42083297237273,35.31170309743574,0.0,5.4564984844576925,,,,
2206,1,0.02,0.0004207061403727659,31.413585989815846,31.30255126953125,0.0,5.551762935093471,,,,
2207,1,0.02,0.0004206108609829418,33.10261869430542,32.92410850524902,0.0,8.925534129142761,,,,
2208,1,0.02,0.00042051564629898665,28.62368533485814,28.445309287623356,0.0,8.918795987179404,,,,
2209,1,0.02,0.00042042049624769535,38.767643229166666,38.58809051513672,0.0,8.977652549743652,,,,
2210,1,0.02,0.00042032541075597875,35.998313426971436,35.72685623168945,0.0,13.572842240333557,,,,
2211,1,0.02,0.00042023038975086364,36.35198553677263,36.07323482118804,0.0,13.93752749212857,,,,
2212,1,0.02,0.0004201354331594919,29.97082257952009,29.776627458844867,0.0,9.709777505057199,,,,
2213,1,0.02,0.00042004054090912077,37.4614513766381,37.22870562153478,0.0,11.637315319430444,,,,
2214,1,0.02,0.0004199457129271224,33.30583190917969,33.138185070407005,0.0,8.382311174946446,,,,
2215,1,0.02,0.0004198509491409837,30.500206687233664,30.37528760505445,0.0,6.245937000621449,,,,
2216,1,0.02,0.00041975624947830593,33.169578552246094,32.996865844726564,0.0,8.635593223571778,,,,
2217,1,0.02,0.00041966161386680493,36.16456850113407,35.998331869802165,0.0,8.311813846711189,,,,
2218,1,0.02,0.00041956704223431015,31.156653664328836,30.959135575727984,0.0,9.875905065825492,,,,
2219,1,0.02,0.0004194725345087652,32.31853709501379,32.14006670783548,0.0,8.923502473270192,,,,
2220,1,0.02,0.000419378090618227,31.606302751813615,31.37648664202009,0.0,11.490807560511998,,,,
2221,1,0.02,0.00041928371049086596,37.533794534617456,37.35997903758082,0.0,8.690751569024448,,,,
2222,1,0.02,0.00041918939405496557,34.69939742549773,34.424149051789314,0.0,13.762444773027974,,,,
2223,1,0.02,0.00041909514123892195,36.26563975016276,35.99252573649088,0.0,13.65569585164388,,,,
2224,1,0.02,0.0004190009519712444,31.847300361184512,31.647379258099726,0.0,9.99604471992044,,,,
2225,1,0.02,0.00041890682618055396,34.27210439046224,34.133950297037764,0.0,6.907712936401367,,,,
2226,1,0.02,0.0004188127637955846,37.316664014543804,37.11215427943638,0.0,10.22552558353969,,,,
2227,1,0.02,0.00041871876474518157,36.31652192146547,36.002159364761845,0.0,15.718124389648438,,,,
2228,1,0.02,0.0004186248289583024,35.2311880177465,35.06099569386449,0.0,8.50961395789837,,,,
2229,1,0.02,0.00041853095636401567,35.02396958874118,34.83484231272051,0.0,9.456350511120212,,,,
2230,1,0.02,0.0004184371468915017,33.939813921528476,33.79109093450731,0.0,7.436129723825762,,,,
2231,1,0.02,0.0004183434004700515,37.62134606497629,37.45832879202707,0.0,8.15086385181972,,,,
2232,1,0.02,0.0004182497170290672,32.490767507842094,32.342522823449336,0.0,7.4122247406930635,,,,
2233,1,0.02,0.0004181560964980613,30.404391043526786,30.207536097935268,0.0,9.842728969029018,,,,
2234,1,0.02,0.000418062538806657,34.59339189529419,34.39780950546265,0.0,9.779113858938217,,,,
2235,1,0.02,0.00041796904388458734,34.63187599182129,34.30868625640869,0.0,16.15950870513916,,,,
2236,1,0.02,0.00041787561166169553,33.791574189157195,33.497491085168086,0.0,14.7041235259085,,,,
2237,1,0.02,0.00041778224206793433,32.772078542998344,32.61405205004143,0.0,7.901296268809926,,,,
2238,1,0.02,0.00041768893503336637,38.862278529575896,38.736663818359375,0.0,6.280757222856794,,,,
2239,1,0.02,0.0004175956904881631,32.11544081744026,31.97902230655446,0.0,6.820904395159553,,,,
2240,1,0.02,0.0004175025083626054,33.18474292755127,33.0367112159729,0.0,7.401589274406433,,,,
2241,1,0.02,0.00041740938858708285,32.23128271102905,32.044973373413086,0.0,9.31544291973114,,,,
2242,1,0.02,0.00041731633109209356,32.95467071533203,32.73336893717448,0.0,11.065116628011067,,,,
2243,1,0.02,0.0004172233358082443,37.47022221006196,37.24125829236261,0.0,11.448179705389615,,,,
2244,1,0.02,0.00041713040266624994,33.986327140562,33.80622863769531,0.0,9.004918621432397,,,,
2245,1,0.02,0.0004170375315969332,30.82210518973214,30.61155962262835,0.0,10.527274649483816,,,,
2246,1,0.02,0.0004169447225312248,31.517842755998885,31.256115286690846,0.0,13.086365618024553,,,,
2247,1,0.02,0.0004168519754001627,34.397176106770836,34.1979253133138,0.0,9.962565739949545,,,,
2248,1,0.02,0.0004167592901348925,33.88825063994437,33.69300287420099,0.0,9.762365514581854,,,,
2249,1,0.02,0.0004166666666666667,32.204034169514976,32.0434684753418,0.0,8.028268178304037,,,,
2250,1,0.02,0.0004165741049268449,36.51807482489224,36.369100110284215,0.0,7.4487350726949755,,,,
2251,1,0.02,0.0004164816048468933,31.686659561960322,31.54043779875103,0.0,7.3110901682000415,,,,
2252,1,0.02,0.0004163891663583844,35.47750425338745,35.22196912765503,0.0,12.776764929294586,,,,
2253,1,0.02,0.00041629678939299723,36.23294540931438,35.933801585230334,0.0,14.957179628569504,,,,
2254,1,0.02,0.0004162044738825168,33.3917394177667,33.18072772848195,0.0,10.550593935210129,,,,
2255,1,0.02,0.00041611221975883396,36.40870666503906,36.1723108291626,0.0,11.819761991500854,,,,
2256,1,0.02,0.00041602002695394506,37.22102749732233,37.00517765168221,0.0,10.792525506788685,,,,
